business_name,phone,address,website,rating,review_count,place_id,query_source,date_pulled
Bob Carter's Auto Body Inc,(630) 852-3578,4309 Fairview Avenue Downers Grove IL 60515,https://bobcartersautobody.com/,,,osm:way:850669638,osm overpass car_repair in Chicago,2026-09-14
10 Second Automotive,(708) 897-0764,13406 Pulaski Road Robbins IL 60472,https://www.facebook.com/10secondautomotive,,,osm:way:928747163,osm overpass car_repair in Chicago,2026-09-14
D.M.J. Automotive,(708) 352-5767,603 South La Grange Road La Grange IL 60525,https://dmjautomotive.com/,,,osm:way:944349241,osm overpass car_repair in Chicago,2026-09-14
Montrose Shell Service Center,(773) 866-1235,4346 North Western Avenue Chicago IL 60618,,,,osm:way:963488194,osm overpass car_repair in Chicago,2026-09-14
Highline Automotive,(708) 482-4900,9675 West 55th Street Countryside IL 60525,https://www.highlineautorepair.com/,,,osm:way:1055483166,osm overpass car_repair in Chicago,2026-09-14
Bimmer Performance Source,(847) 260-8350,205 W North Avenue Villa Park IL 60181,,,,osm:way:1102721217,osm overpass car_repair in Chicago,2026-09-14
Bridgeview Auto Center,(708) 598-3155,9059 Harlem Avenue Bridgeview IL 60455,https://www.bridgeviewautocenter.com/,,,osm:way:1222283895,osm overpass car_repair in Chicago,2026-09-14
Cars Automotive Inc,(708) 687-6687,6114 West 159th Street Oak Forest IL 60452,,,,osm:way:1291094082,osm overpass car_repair in Chicago,2026-09-14
Firestone,(847) 916-1134,2550 North Mannheim Road Franklin Park IL 60131,https://local.firestonecompleteautocare.com/illinois/franklin-park/2550-mannheim-rd/,,,osm:way:1330653471,osm overpass car_repair in Chicago,2026-09-14
George's Auto Repair,(708) 865-9080,1835 South Mannheim Road Westchester IL 60154,https://georgeswestchester.com/,,,osm:way:1352577396,osm overpass car_repair in Chicago,2026-09-14
TrueTech Automotive,(847) 299-8783,797 South 1st Avenue Des Plaines IL 60016,https://www.truetechauto.com/,,,osm:way:1429855063,osm overpass car_repair in Chicago,2026-09-14
Grease Monkey,(303) 604-2159,375 Waneka Parkway Lafayette CO 80026,https://www.greasemonkeyauto.com/lafayette-colorado-80026-center-618,,,osm:node:417208372,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 972-9400,5800 South Kipling Parkway Littleton CO 80127,https://www.brakesplus.com,,,osm:node:618498575,osm overpass car_repair in Denver,2026-09-14
Big O Tires,(303) 766-5500,18431 East Hampden Avenue Aurora CO 80013,https://www.bigotires.com/,,,osm:node:1318370685,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 680-4965,18401 East Hampden Avenue Aurora CO 80013,http://www.greasemonkeyaurora740.com,,,osm:node:1318370688,osm overpass car_repair in Denver,2026-09-14
Autovisions,(303) 761-5100,3701 South Santa Fe Drive Denver 80110,http://www.autovisionsco.net/,,,osm:node:1344835912,osm overpass car_repair in Denver,2026-09-14
Louisville Tire and Auto Care,(303) 665-4902,1190 Griffith Street Louisville CO 80027,https://louisvilletireandautocare.com/,,,osm:node:1586388651,osm overpass car_repair in Denver,2026-09-14
Cooper's Automotive,(303) 665-3700,905 South Public Road Lafayette CO 80026,,,,osm:node:1593504428,osm overpass car_repair in Denver,2026-09-14
Front Range Tire & Auto,(303) 750-3554,3005 South Peoria Street Aurora CO 80014,https://www.goodyear.com/en-US/tire-shop/Aurora+CO+80014+US/000168845,,,osm:node:1746192630,osm overpass car_repair in Denver,2026-09-14
Coal Creek Collision Center,(303) 666-4100,Denver,https://www.coalcreekcollision.com/,,,osm:node:2110211152,osm overpass car_repair in Denver,2026-09-14
Walmart Auto Care Center,(303) 683-3652,Denver,https://www.walmart.com/store/1252-highlands-ranch-co/auto-care-center,,,osm:node:2330009362,osm overpass car_repair in Denver,2026-09-14
Jiffy Lube,(303) 369-6124,7697 East Iliff Avenue Denver 80231,https://www.jiffylube.com/,,,osm:node:2426370307,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 343-8200,9640 East Alameda Avenue Denver CO 80247,http://www.greasemonkeydenver1078.com/,,,osm:node:2524950709,osm overpass car_repair in Denver,2026-09-14
Tires Plus,(720) 443-4263,790 South Abilene Street Aurora 80012,https://www.tiresplus.com/,,,osm:node:2526028074,osm overpass car_repair in Denver,2026-09-14
Walmart Tire & Lube,(720) 748-1000,9400 East Hampden Avenue Denver CO 80231,https://www.walmart.com/,,,osm:node:2752943312,osm overpass car_repair in Denver,2026-09-14
Suss Buick GMC,(303) 751-3400,1301 South Havana Street Denver 80012,http://suss.net,,,osm:node:2763319318,osm overpass car_repair in Denver,2026-09-14
Goodyear Auto Service,(303) 341-4360,1060 South Havana Street Aurora CO 80012,https://www.goodyearautoservice.com/,,,osm:node:2763406404,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 692-9115,7225 East Hampden Avenue Denver 80231,http://greasemonkeydenver446.com,,,osm:node:2782452440,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 692-0802,6901 East Hampden Avenue Denver CO 80224,https://www.discounttire.com,,,osm:node:2784749776,osm overpass car_repair in Denver,2026-09-14
Bob's Service,(303) 320-9640,7453 East Colfax Avenue Denver CO 80220,https://www.bobsvolvo.com/,,,osm:node:2794063566,osm overpass car_repair in Denver,2026-09-14
Circle Drive Conoco,(303) 377-5545,2300 East 6th Avenue Denver 80206,http://conocophillips.com,,,osm:node:2797919111,osm overpass car_repair in Denver,2026-09-14
8th Avenue Conoco,(303) 322-0148,4242 East 8th Avenue Denver 80220,,,,osm:node:2892650231,osm overpass car_repair in Denver,2026-09-14
Aurora Hills Tire & Automotive,(303) 366-7468,350 South Potomac Street Denver 80012,http://ahaautomotive.com,,,osm:node:2903634715,osm overpass car_repair in Denver,2026-09-14
Precision Auto Body,(303) 366-4134,92 South Havana Street Aurora CO 80012,http://www.precisionautobody.us/,,,osm:node:2906592156,osm overpass car_repair in Denver,2026-09-14
Dave's Automotive,(303) 835-4178,70 South Havana Street Aurora 80012,http://auroraautorepairservice.net,,,osm:node:2906592177,osm overpass car_repair in Denver,2026-09-14
Alex Auto Repair,(720) 859-2626,3596 Moline Street Aurora CO 80010,,,,osm:node:2918099844,osm overpass car_repair in Denver,2026-09-14
Abra Auto Body & Glass,(303) 337-1335,1690 South Abilene Street Denver 80012,https://abraauto.com/,,,osm:node:2925527479,osm overpass car_repair in Denver,2026-09-14
Meineke,(303) 695-1246,7637 East Iliff Avenue Denver 80231,https://www.meineke.com/,,,osm:node:2928733265,osm overpass car_repair in Denver,2026-09-14
Import Sports Performance,(303) 752-2242,7667 East Iliff Avenue Denver 80231,https://importsports.net/,,,osm:node:2928733273,osm overpass car_repair in Denver,2026-09-14
Pro Import Automotive,(303) 337-6258,7667 East Iliff Avenue Denver 80231,http://proimportllc.com,,,osm:node:2928733285,osm overpass car_repair in Denver,2026-09-14
Firestone Central Park,(303) 696-8473,7667 East Iliff Avenue Denver 80231,,,,osm:node:2928733335,osm overpass car_repair in Denver,2026-09-14
Abra Auto Body & Glass,(303) 338-8107,12000 East Iliff Avenue Denver 80014,https://www.abraauto.com/,,,osm:node:2934850778,osm overpass car_repair in Denver,2026-09-14
MK Services,(303) 340-3991,9230 East Colfax Avenue Aurora CO 80010,,,,osm:node:2976591639,osm overpass car_repair in Denver,2026-09-14
Exhaust Pros with Tires,(303) 367-4900,9440 East Colfax Avenue Aurora CO 80010,http://exhaustproswithtires.com,,,osm:node:2976853830,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 364-7295,11008 East Colfax Avenue Aurora 80010,https://www.discounttire.com,,,osm:node:2976909936,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 360-9989,1527 Peoria Street Denver 80010,https://www.greasemonkeyaurora981.com/,,,osm:node:2976909939,osm overpass car_repair in Denver,2026-09-14
Len Lyall Chevrolet,(303) 344-3100,14500 East Colfax Avenue Denver 80011,http://lenlyallchevrolet.com,,,osm:node:2988960142,osm overpass car_repair in Denver,2026-09-14
Davidson's Motors,(720) 859-7403,14300 East Colfax Avenue Denver 80011,https://davidsonsmotors.com/,,,osm:node:2989080480,osm overpass car_repair in Denver,2026-09-14
Meineke,(303) 344-0551,Denver,,,,osm:node:2989080493,osm overpass car_repair in Denver,2026-09-14
Tilden Car Care,(303) 340-2901,606 Peoria Street Aurora 80011,http://www.tildencarcare.com/,,,osm:node:2991972665,osm overpass car_repair in Denver,2026-09-14
Econo Lube 'N Tune,(303) 757-2468,2223 South Monaco Parkway Denver CO 80222,https://www.econolube.com/,,,osm:node:3123384069,osm overpass car_repair in Denver,2026-09-14
TJ Auto Repair,(303) 343-8849,3558 Peoria Street Aurora 80010,,,,osm:node:3285033977,osm overpass car_repair in Denver,2026-09-14
Edgewater Glass and Mirror,(303) 234-1027,2217 Sheridan Boulevard Edgewater CO 80214,,,,osm:node:3358908362,osm overpass car_repair in Denver,2026-09-14
Quick Lane Tire & Auto,(303) 782-9137,5250 East Evans Avenue Denver 80222,https://www.quicklane.com/,,,osm:node:3406580248,osm overpass car_repair in Denver,2026-09-14
Alba's Auto & Truck Repair,(303) 922-7960,105 Harlan Street Lakewood 80226,https://sites.google.com/site/albasautorepair/,,,osm:node:3409977669,osm overpass car_repair in Denver,2026-09-14
BesTires,(303) 237-1386,Sheridan Boulevard Lakewood 80226,,,,osm:node:3415286909,osm overpass car_repair in Denver,2026-09-14
Stevinson Toyota Scion West Service Center,(877) 221-8965,780 Indiana Street Lakewood 80401,https://www.stevinsontoyotawest.com/Toyota-Service-Center,,,osm:node:3418984453,osm overpass car_repair in Denver,2026-09-14
Auto Service House,(303) 755-6217,2240 South Quebec Street Denver 80231,https://www.autoservicehouse.com/,,,osm:node:3451485014,osm overpass car_repair in Denver,2026-09-14
Peerless Tires,(303) 755-3830,2235 South Syracuse Way Denver 80231,https://www.peerlesstyreco.com/,,,osm:node:3451485016,osm overpass car_repair in Denver,2026-09-14
Meineke,(303) 766-0600,18771 East Hampden Avenue Aurora CO 80013,https://www.meineke.com/,,,osm:node:3485522293,osm overpass car_repair in Denver,2026-09-14
Sixth Avenue Auto Service,(303) 399-4087,1570 South Holly Street Denver 80222,http://www.sixthaveauto.com/,,,osm:node:3520404355,osm overpass car_repair in Denver,2026-09-14
Ken's Auto Service,(303) 743-9800,15293 East Mississippi Avenue Aurora CO 80012,,,,osm:node:3540617458,osm overpass car_repair in Denver,2026-09-14
Big O Tires,(303) 337-9631,15320 East Iliff Avenue Aurora 80013,https://www.bigotires.com/Location/CO/Aurora/80013/006248/0/8a96a4ca-acd4-4892-82ee-781c7db1186f,,,osm:node:3561940509,osm overpass car_repair in Denver,2026-09-14
Perry & Sons Auto Services,(303) 238-9046,5208 West 26th Avenue Edgewater CO 80214,,,,osm:node:3624011199,osm overpass car_repair in Denver,2026-09-14
El Colorado Tire & Wheels,(303) 237-5650,2245 Sheridan Boulevard Edgewater CO 80214,,,,osm:node:3624046250,osm overpass car_repair in Denver,2026-09-14
Walmart Tire & Lube Express,(303) 274-5219,7455 West Colfax Avenue Lakewood 80214,,,,osm:node:3628013042,osm overpass car_repair in Denver,2026-09-14
Extreme Autoworks,(303) 233-0033,9901 West Colfax Avenue Lakewood CO 80215,https://extremeaw.com,,,osm:node:3630721085,osm overpass car_repair in Denver,2026-09-14
Hi-Tech Import Automotive,(303) 988-2868,961 South Kipling Parkway Lakewood 80226,http://www.hi-techimportautomotive.com,,,osm:node:3659674534,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 627-0800,5594 South Gibraltar Way Centennial CO 80015,https://www.brakesplus.com,,,osm:node:3808266586,osm overpass car_repair in Denver,2026-09-14
Crash Champions,(303) 805-1970,10322 Dransfeldt Road Parker CO 80134,https://crashchampions.com/locations/crash-champions-parker,,,osm:node:4034739817,osm overpass car_repair in Denver,2026-09-14
Ellis Automotive,(720) 870-2502,3594 South Tower Road Aurora CO 80013,https://elliscarcareinc.com/,,,osm:node:4141886864,osm overpass car_repair in Denver,2026-09-14
DIY Auto Shop,(303) 429-4000,Denver,,,,osm:node:4234468019,osm overpass car_repair in Denver,2026-09-14
Johnny Good Inc.,(303) 367-2416,366 Norfolk Street Aurora CO 80011,,,,osm:node:4351936579,osm overpass car_repair in Denver,2026-09-14
Kim's Auto Repair & Body Shop,(303) 364-6270,312 Norfolk Street Aurora CO 80011,,,,osm:node:4351960185,osm overpass car_repair in Denver,2026-09-14
Herb Ives Garage,(303) 777-1853,1229 West Nevada Place Denver CO 80223,http://herbivesgarage.com,,,osm:node:4561304956,osm overpass car_repair in Denver,2026-09-14
Panther Performance Auto Group,(303) 974-5813,3011 West 49th Avenue Denver CO 80221,,,,osm:node:4608872169,osm overpass car_repair in Denver,2026-09-14
Applewood Automotive,(303) 233-1585,595 Garrison Street Lakewood CO 80226,http://applewoodautomotive.com/,,,osm:node:4794555415,osm overpass car_repair in Denver,2026-09-14
Kearney Garage,(303) 333-7960,6030 East 23rd Avenue Denver CO 80207,https://kearneygarage.com/,,,osm:node:4894683186,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 320-6810,2890 Colorado Boulevard Denver CO 80207,http://www.greasemonkeydenver38.com,,,osm:node:4898686562,osm overpass car_repair in Denver,2026-09-14
D'Paz Bronco Tire Shop,(720) 508-4485,7310 East Colfax Avenue Denver CO 80220,https://www.facebook.com/depazbronco/,,,osm:node:4963092732,osm overpass car_repair in Denver,2026-09-14
Advanced Transmission Center,(303) 502-9565,7650 West 44th Avenue Wheat Ridge CO 80033,https://advancedtransmission.com/,,,osm:node:4963684291,osm overpass car_repair in Denver,2026-09-14
ColoradoLand Tire & Service,(303) 694-2585,8000 East Quincy Avenue Denver CO 80237,https://www.coloradolandtire.com/,,,osm:node:5240461411,osm overpass car_repair in Denver,2026-09-14
Pep Boys,(303) 338-8080,12820 East Mississippi Avenue Aurora CO 80012,https://stores.pepboys.com/co/aurora/12820-e-mississippi-ave.html#full-service-center,,,osm:node:5253406155,osm overpass car_repair in Denver,2026-09-14
South Downing Conoco,(303) 778-8922,2400 South Downing Street Denver CO 80210,,,,osm:node:5515102250,osm overpass car_repair in Denver,2026-09-14
Auto Glass Unlimited,(303) 862-4433,11614 West Belleview Avenue Lakewood CO 80127,http://www.windshieldsfast.com/,,,osm:node:5638723335,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 341-4836,10593 East Mississippi Avenue Aurora CO 80012,https://www.brakesplus.com,,,osm:node:5649897905,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 219-9819,1072 Prairie Center Parkway Brighton CO 80601,https://www.brakesplus.com,,,osm:node:5649897906,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 377-2889,3525 Quebec Street Denver CO 80207,https://www.brakesplus.com,,,osm:node:5649897910,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 333-5511,4750 Leetsdale Drive Glendale CO 80246,https://www.brakesplus.com,,,osm:node:5649897914,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 220-9111,6770 Yosemite Street Centennial CO 80112,https://www.brakesplus.com,,,osm:node:5649897915,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 221-6700,7040 East County Line Road Highlands Ranch CO 80126,https://www.brakesplus.com,,,osm:node:5649897916,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 237-2200,10600 West Colfax Avenue Lakewood CO 80215,https://www.brakesplus.com/stores/lakewood/co/0111/,,,osm:node:5649898526,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 467-2500,5465 Wadsworth Bypass Arvada CO 80002,https://www.brakesplus.com,,,osm:node:5649898528,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 649-9100,6620 South Dayton Street Englewood CO 80111,https://www.brakesplus.com,,,osm:node:5649898532,osm overpass car_repair in Denver,2026-09-14
Fast Traxx,(303) 220-7766,6770 South Yosemite Street Centennial CO 80112,http://fasttraxxdtc.com/,,,osm:node:5857397685,osm overpass car_repair in Denver,2026-09-14
Auto Glass USA,(303) 831-1111,150 West Belleview Avenue Englewood CO 80110,http://www.autoglass-usa.com,,,osm:node:5905703292,osm overpass car_repair in Denver,2026-09-14
Pep Boys,(303) 338-8080,12820 East Mississippi Avenue Aurora CO 80012,https://stores.pepboys.com/co/aurora/12820-e-mississippi-ave/parts-accessories.html#parts-accessories,,,osm:node:6058739164,osm overpass car_repair in Denver,2026-09-14
Christian Brothers Automotive,(720) 450-9222,1340 Town Center Drive Highlands Ranch CO 80129,https://www.cbac.com/highlands-ranch/,,,osm:node:6131704936,osm overpass car_repair in Denver,2026-09-14
Centennial Automotive Repair,(720) 513-3013,302 McCaslin Boulevard Louisville CO 80027,https://www.automotivelouisville.com/,,,osm:node:6137812119,osm overpass car_repair in Denver,2026-09-14
Mile High Honda Service & Parts,(720) 515-9827,2777 South Havana Street Aurora CO 80014,https://milehighhonda.com/Schedule-Service/,,,osm:node:6209007952,osm overpass car_repair in Denver,2026-09-14
Keller Bros. Auto Repair,(303) 347-1010,250 East Dry Creek Road Littleton CO 80122,,,,osm:node:6225669573,osm overpass car_repair in Denver,2026-09-14
Community Auto Repair,(303) 691-0717,661 East Kentucky Avenue Denver CO 80209,https://communityautorepairshop.com/,,,osm:node:6292252367,osm overpass car_repair in Denver,2026-09-14
Title's Reliable Auto Body,(303) 722-2325,665 East Kentucky Avenue Denver CO 80209,,,,osm:node:6294896345,osm overpass car_repair in Denver,2026-09-14
The Edge Automotive,(303) 789-3343,2331 West Hampden Avenue Englewood CO 80110,https://theedgeautomotive.com/,,,osm:node:7310453691,osm overpass car_repair in Denver,2026-09-14
Brighton Bulldog Tires,(303) 659-0868,125 West Bridge Street Brighton CO 80601,https://www.brightonbulldogtires.com/,,,osm:node:7635984875,osm overpass car_repair in Denver,2026-09-14
Safelite AutoGlass,(720) 961-4672,4313 South Buckley Road Aurora CO 80015,safelite.com,,,osm:node:7715339761,osm overpass car_repair in Denver,2026-09-14
Bell Automotive LLC,(720) 725-6753,16250 Washington Street Thornton CO 80023,https://bellautorepair.business.site/,,,osm:node:8185385745,osm overpass car_repair in Denver,2026-09-14
